Date,2 Yr,10 Yr,30 Yr,Corn Futures,Crude Oil Futures,Gold Futures,S&P 500,Federal Funds Rate,CPI,GDP Growth Rate,Labor Force Participation Rate,Residential,Change in private inventories,Personal consumption expenditures,Intellectual property products
2019-04-30,2.27,2.51,2.93,0.0035511363636364,0.0064566905104268,0.0032849001426444,0.0009514170090862,2.45,255.233,3.4,62.8,772063.0,25300.0,14125274.0,1102537.0
2019-05-01,2.31,2.52,2.92,0.019108280254777,-0.0048505926151017,-0.0010913816345279,-0.0075021630814213,2.45,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-02,2.35,2.55,2.94,0.0055555555555555,-0.0281446091788576,-0.0091306953482676,-0.0021239857917741,2.41,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-03,2.33,2.54,2.93,0.0027624309392264,0.0021031750611502,0.007482082669399,0.0096382793806477,2.4,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-06,2.31,2.51,2.91,-0.0199724517906335,0.0050048656791112,0.0019543465411406,-0.0044709884287563,2.4,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-07,2.28,2.45,2.86,0.0063246661981728,-0.0136545939617845,0.0014044229513148,-0.0165116513924233,2.4,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-08,2.3,2.49,2.89,-0.00768156424581,0.0117263418259427,-0.0031943713174424,-0.0016054253132695,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-09,2.26,2.45,2.87,-0.0302603800140746,-0.0067610781739685,0.0032046080254024,-0.0030214249424966,2.38,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-10,2.26,2.47,2.89,-0.0058055152394774,-0.0006483130475318,0.0017140250657381,0.0037202972597878,2.38,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-13,2.18,2.4,2.83,0.0145985401459853,-0.0100551237985575,0.0112001438601108,-0.0241305571988442,2.38,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-14,2.2,2.42,2.86,0.0374100719424459,0.0121231627239588,-0.0041535455083974,0.0080159445431355,2.38,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-15,2.16,2.37,2.82,0.0249653259361997,0.003884779592246,0.0012358829972933,0.0058389750746421,2.4,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-16,2.2,2.4,2.84,0.0257104194857915,0.0137052316647425,-0.0087171552900429,0.0088952871206005,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-17,2.2,2.39,2.82,0.0112137203166227,-0.0017496518565356,-0.0081712062256809,-0.0058373333507619,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-20,2.21,2.41,2.83,0.0150032615786039,0.0054174659286316,0.0012553751164672,-0.0067493779153879,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-21,2.26,2.43,2.84,0.013496143958869,-0.0017432139194014,-0.0032128952780952,0.0084958355904483,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-22,2.23,2.39,2.82,0.0006341154090043,-0.024924646256331,0.0012578424417748,-0.0028243962306494,2.38,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-23,2.12,2.31,2.75,-0.0120405576679341,-0.0571474833307289,0.0087940275258209,-0.0119141499452701,2.38,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-24,2.16,2.32,2.75,0.037203335471456,0.0124331069349035,-0.0014010342152204,0.0013535590072402,2.38,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-28,2.12,2.26,2.7,0.0395794681508967,0.0086985896681239,-0.005066250974279,-0.0083756769229467,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-29,2.09,2.25,2.69,-0.0035693039857227,-0.0055799462252815,0.0032118884339502,-0.0069119122568113,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-30,2.06,2.22,2.65,0.0417910447761193,-0.0377487020721505,0.0050757458409491,0.0020984713906617,2.39,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-05-31,1.95,2.14,2.58,-0.0212034383954154,-0.0546032893489325,0.0145288428225434,-0.0131953728084784,2.4,255.296,3.4,62.9,772063.0,25300.0,14125274.0,1102537.0
2019-06-03,1.82,2.07,2.53,-0.0064402810304449,-0.0046728971962616,0.01294218234937,-0.0027652403144732,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-04,1.88,2.12,2.6,0.0023571007660576,0.0043192402297902,0.0005292759265373,0.0214323705681931,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-05,1.83,2.12,2.63,-0.0246913580246913,-0.0336574280566135,0.0037026026323612,0.0081618547814119,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-06,1.88,2.12,2.62,0.0138637733574442,0.0176083560765956,0.0070013750025961,0.0061355867486876,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-07,1.85,2.09,2.57,-0.0112960760998811,0.0266210595515659,0.0026913693567918,0.0104976974628947,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-10,1.9,2.15,2.62,0.0,-0.013521084168159,-0.0123024161949775,0.0046600444669098,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-11,1.93,2.15,2.62,0.0288634996993384,0.0001877982828704,0.0012833647654955,-0.0003498802355809,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-12,1.88,2.13,2.62,0.0052600818234951,-0.0399850018736915,0.0041465620467171,-0.0020375791387226,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-13,1.83,2.1,2.61,0.0279069767441859,0.0222917364734891,0.0054808368676348,0.0040973819126681,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-14,1.84,2.09,2.59,0.0248868778280542,0.0043993792579699,0.0006720612655899,-0.0016115119041397,2.36,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-17,1.86,2.09,2.58,0.0038631346578366,-0.0110454777165661,-0.0010447163939767,0.0009317492412306,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-18,1.86,2.06,2.55,-0.0109950522264981,0.0379357059334886,0.0059012659312842,0.009717399870633,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-19,1.74,2.03,2.54,-0.0194552529182879,-0.0025974619736973,-0.0014852220676223,0.0029851635463971,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-20,1.72,2.01,2.53,0.0204081632653061,0.053757501759224,0.0359215005987763,0.0094721851906851,2.37,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-21,1.77,2.07,2.59,-0.0172222222222222,0.0137687335973071,0.0023691052480243,-0.0012592227925193,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-24,1.72,2.02,2.55,0.010175240248728,0.0081838972349921,0.0129638291715008,-0.0017318870104667,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-25,1.71,2.0,2.53,0.0016787912702853,-0.0012089756991272,0.0004242208620686,-0.0094963973437341,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-26,1.77,2.05,2.57,-0.0094972067039106,0.0268026835203765,-0.0023323547750249,-0.0012339337557076,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-27,1.74,2.01,2.52,-0.0073322053017484,0.0008420214914308,-0.0022668965905491,0.0038231755541318,2.38,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-06-28,1.75,2.0,2.52,-0.0448863636363636,-0.0161534423614844,0.0009229812093713,0.0057574526279098,2.4,255.213,3.4,63.0,772063.0,25300.0,14125274.0,1102537.0
2019-07-01,1.78,2.03,2.55,-0.0196311719214753,0.010603709918604,-0.0170958192670031,0.0076723010321881,2.39,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-02,1.77,1.98,2.51,0.0036407766990291,-0.0480622803393834,0.0137124713732514,0.0029281258874231,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-03,1.77,1.96,2.47,0.0471584038694075,0.0193777804904513,0.0093264814279045,0.0076723786730701,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-05,1.87,2.04,2.54,0.0023094688221709,0.0029647395970164,-0.0148127253461787,-0.0018059015984103,2.42,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-08,1.88,2.05,2.53,0.0103686635944699,0.0026082686533959,0.0002148269768844,-0.0048354444248415,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-09,1.92,2.07,2.54,-0.0153933865450398,0.0029483521347981,0.0003579098067287,0.00123655696534,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-10,1.82,2.07,2.57,0.005790387955993,0.0449593358429549,0.0090160827090786,0.0045106896075925,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-11,1.85,2.13,2.65,0.0310880829015545,-0.0038060490000796,-0.0041131315922493,0.0022852267383599,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-12,1.84,2.12,2.64,0.0039084310441095,0.0001660850731974,0.0039877343809897,0.0046201745478848,2.38,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-15,1.83,2.09,2.61,-0.0189098998887653,-0.0104633327187748,0.0010639052230836,0.0001758691915574,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-16,1.87,2.13,2.63,-0.0130385487528345,-0.0328969929327581,-0.0015587878731267,-0.0034037785221858,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-17,1.83,2.06,2.57,0.0017231476163124,-0.0145782743519466,0.008586501614755,-0.0065312435694508,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-18,1.77,2.04,2.56,-0.0263761467889908,-0.0260655085250893,0.0033771382487253,0.0035819977840647,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-19,1.8,2.05,2.57,0.0147232037691402,0.0059674834648737,-0.000701213110665,-0.0061767345227666,2.41,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-22,1.8,2.05,2.58,-0.0197330237957051,0.010605790783025,0.0001403924255245,0.0028286949150666,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-23,1.83,2.08,2.61,0.0076968620485493,0.009782981592288,-0.0036484059945574,0.0068474826737554,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-24,1.83,2.05,2.58,-0.0035252643948295,-0.0156772834678869,0.0019013261661902,0.0046881479528901,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-25,1.86,2.08,2.6,-0.0129716981132075,0.0025053576766718,-0.0062552882405316,-0.0052624012804535,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-26,1.86,2.08,2.59,-0.009557945041816,0.0032131435863069,0.0032533952235016,0.0073876910992347,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-29,1.85,2.06,2.59,0.0060313630880579,0.0119216754421671,0.000775449831468,-0.0016161146071345,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-30,1.85,2.06,2.58,-0.01378896882494,0.0207490825978229,0.0071146631161138,-0.0025786549148275,2.39,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-07-31,1.89,2.02,2.53,-0.0267477203647416,0.0091301050983609,-0.0025179937811333,-0.0108855261126957,2.4,255.802,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-01,1.73,1.9,2.44,-0.0187382885696439,-0.0790372298291864,-0.0036462739365369,-0.008998793869673,2.14,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-02,1.72,1.86,2.39,0.0171865054105664,0.0316959974103898,0.0173833139189794,-0.0072827399270378,2.14,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-05,1.59,1.75,2.3,0.0143929912390488,-0.0174272587740265,0.0131433317106268,-0.0297778200029859,2.13,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-06,1.6,1.73,2.25,-0.0030845157310301,-0.0193819269557647,0.0053257196218403,0.0130170171699326,2.13,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-07,1.59,1.71,2.22,0.006188118811881,-0.04736156749841,0.0237028143407909,0.0007668762331907,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-08,1.62,1.72,2.25,0.011070110701107,0.0283813027717521,-0.0063690687621975,0.0187623034099841,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-09,1.63,1.74,2.26,-0.0018248175182481,0.0373048924689571,-0.0007344432274815,-0.0066166063549235,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-12,1.58,1.65,2.14,-0.060938452163315,0.0078899138564363,0.0058132255673606,-0.0123173221779722,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-13,1.66,1.68,2.15,-0.0499675535366644,0.0395047907680576,-0.0020594549629248,0.0151316883221812,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-14,1.58,1.59,2.03,-0.0191256830601093,-0.0327495443407461,0.0091200064488752,-0.0292927529117426,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-15,1.48,1.52,1.98,0.0048746518105848,-0.0137606070583434,0.002440761997682,0.002464268027652,2.13,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-16,1.48,1.55,2.01,0.0284130284130283,0.0073434496459972,-0.0046722661884749,0.0144261246578079,2.13,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-19,1.53,1.6,2.08,-0.0161725067385444,0.0244213628334739,-0.0079999838584711,0.0121058654924306,2.13,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-20,1.5,1.55,2.04,-0.0150684931506849,0.0023127747773108,0.0027992209434382,-0.0079147276011313,2.13,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-21,1.56,1.59,2.07,0.0083449235048678,-0.0117145872492829,0.0,0.0082467985955796,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-22,1.61,1.62,2.11,0.0020689655172414,-0.0059267569907683,-0.0048517392504739,-0.0005060748601761,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-23,1.51,1.52,2.02,-0.0096352374397797,-0.0213188859567446,0.0195685071811386,-0.0259463367546181,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-26,1.54,1.54,2.04,-0.0034746351633078,-0.0097839910875373,-0.00019646715748,0.0109829877352163,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-27,1.53,1.49,1.97,-0.0041841004184099,0.024049234343882,0.0096311018158987,-0.0032031806358082,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-28,1.5,1.47,1.94,0.0161064425770307,0.0154742120771662,-0.0020765419674724,0.0065454801656796,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-29,1.53,1.5,1.97,-0.0082701585113714,0.0166726483601316,-0.00734819122729,0.0126872917935088,2.12,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-08-30,1.5,1.5,1.96,-0.004864489228631,-0.0283900658850898,-0.0048477067894284,0.0006427872591217,2.13,256.036,4.8,63.1,772063.0,25300.0,14125274.0,1102537.0
2019-09-03,1.47,1.47,1.95,-0.0230446927374301,-0.0210526293926656,0.0176420573094853,-0.0068991005090608,2.13,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-04,1.43,1.47,1.97,-0.0107219442458899,0.0430107481255188,0.0028462541849885,0.010842079212828,2.13,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-05,1.55,1.57,2.06,0.0014450867052022,0.0007110010081894,-0.0225117869540438,0.0130098136422667,2.13,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-06,1.53,1.55,2.02,-0.0115440115440115,0.0039076593904872,-0.0060710525893945,0.0009106051537297,2.12,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-09,1.58,1.63,2.11,-0.0051094890510948,0.0235314579898366,-0.0026556899015219,-9.401025965849465e-05,2.13,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-10,1.67,1.72,2.19,0.0227439471753485,-0.007778685568047,-0.0079216500669346,0.0003223043548219,2.13,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-11,1.68,1.75,2.22,-0.0007173601147776,-0.0287456704184058,0.0027511074626627,0.0072296811894803,2.13,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-12,1.72,1.79,2.22,0.0179468772433597,-0.011838562285419,0.0028773599354687,0.002879153101061,2.13,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-13,1.79,1.9,2.37,0.002820874471086,-0.0043565379887827,-0.0052044618749159,-0.0007244143620946,2.14,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-16,1.74,1.84,2.31,0.0520393811533053,0.146763961270772,0.0081829438406977,-0.0031355866640028,2.25,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-17,1.72,1.81,2.27,-0.016042780748663,-0.0565977947047636,0.0013305834824595,0.0025817523700197,2.3,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-18,1.77,1.8,2.25,0.0088315217391303,-0.0207280003214271,0.001594594680083,0.0003426919897555,2.25,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-19,1.74,1.79,2.22,0.004040404040404,0.000344182714741,-0.0060364680503731,1.997472142156731e-05,1.9,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-20,1.69,1.74,2.17,-0.005365526492287,-0.0006881285875166,0.0059396851768891,-0.004895576515783,1.9,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-23,1.68,1.72,2.16,0.0067430883344572,0.0094680536342888,0.0108803169989282,-9.693591923765066e-05,1.9,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-24,1.6,1.64,2.09,0.0040187541862022,-0.0230218023221774,0.0055129124389627,-0.0084163713221064,1.9,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-25,1.68,1.73,2.18,-0.0013342228152101,-0.0139640290500279,-0.0179492203108239,0.0061585717420034,1.9,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-26,1.66,1.7,2.15,-0.0046760187040748,-0.0014162122265466,0.0019274388283392,-0.0024289164068657,1.85,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-27,1.63,1.69,2.13,-0.0026845637583892,-0.0088636766770517,-0.0055721554985489,-0.0053163524902405,1.83,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-09-30,1.63,1.68,2.12,0.044414535666218,-0.0329100368021743,-0.022280051336141,0.0050476066752547,1.9,256.43,4.8,63.2,772063.0,25300.0,14125274.0,1102537.0
2019-10-01,1.56,1.65,2.11,0.0115979381443298,-0.00832255900646,0.0111209997756311,-0.0122583733729132,1.88,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-02,1.48,1.6,2.09,-0.0121019108280254,-0.0182767542289818,0.0128205128205127,-0.0179032029855029,1.85,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-03,1.39,1.54,2.04,0.0025789813023855,-0.0036093964458964,0.0040639410965606,0.0079719125970152,1.83,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-04,1.4,1.52,2.01,-0.010289389067524,0.0068636912319348,-0.0005971895883765,0.0142168975854601,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-07,1.46,1.56,2.05,0.0058479532163742,-0.0011361744315606,-0.0056433410407341,-0.0044782946735923,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-08,1.42,1.54,2.04,0.0226098191214469,-0.0022748612679576,-0.0003338452402357,-0.0155608192014078,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-09,1.47,1.59,2.08,-0.0037902716361338,-0.0007600401808005,0.0059444461022699,0.0091044925499415,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-10,1.53,1.67,2.16,-0.0355104629042485,0.0182544035308471,-0.0075027733490377,0.006415695380997,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-11,1.63,1.76,2.22,0.0460223537146613,0.0214752855698086,-0.0080947934579852,0.0109389775131329,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-15,1.61,1.77,2.23,-0.011313639220616,-0.014554931462511,-0.0094522866846382,0.0099556766411372,1.9,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-16,1.58,1.75,2.23,-0.003814367450731,0.0104146794690052,0.0070384573537491,-0.0019995427986508,1.9,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-17,1.6,1.76,2.24,0.00765794511806,0.0106821530791669,0.0028898177608367,0.002762831573678,1.85,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-18,1.58,1.76,2.25,-0.0094996833438885,-0.0027814115525697,-0.002747502192652,-0.0039193449495069,1.85,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-21,1.62,1.8,2.28,-0.0095907928388746,-0.0087392602579751,-0.0038972765408609,0.0068716160561175,1.85,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-22,1.6,1.78,2.26,0.0019367333763717,0.0159444466746339,-0.0004722566315824,-0.0035686663784125,1.85,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-23,1.58,1.77,2.25,-0.0006443298969072,0.033419523234683,0.0055342333214642,0.0028471487971184,1.85,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-24,1.58,1.77,2.26,-0.0025789813023855,0.0046453156309209,0.0060406737717448,0.0019204463587332,1.85,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-25,1.63,1.8,2.29,0.0,0.0076471689254202,0.0004002772540963,0.0040727005061091,1.83,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-28,1.64,1.85,2.34,-0.0071105365223012,-0.0150017380234764,-0.0063354451483828,0.0055813378684714,1.83,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-29,1.64,1.84,2.33,0.005859375,-0.0048378507636605,-0.0020134228187919,-0.0008324053147991,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-30,1.61,1.78,2.26,0.0116504854368932,-0.0086424114930494,0.0041694358923167,0.0032533701591457,1.82,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-10-31,1.52,1.69,2.17,-0.0019193857965451,-0.0159825834755992,0.012188637715869,-0.0030228605633046,1.58,257.155,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-01,1.56,1.73,2.21,-0.0019230769230769,0.037283138545326,-0.002249586052098,0.009662312168146,1.57,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-04,1.6,1.79,2.27,-0.0154142581888246,0.0060498246970148,0.0,0.0037040890497046,1.56,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-05,1.63,1.86,2.34,-0.0039138943248532,0.0122037250713855,-0.0180371028991213,-0.0011856992143612,1.56,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-06,1.61,1.81,2.3,-0.0078585461689587,-0.0153765695466375,0.0063478538855998,0.0007024972279667,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-07,1.68,1.92,2.4,-0.0092409240924092,0.0141970376827111,-0.0174473230787277,0.0027300951851503,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-08,1.68,1.94,2.43,0.005329780146569,0.001574805777514,-0.0019805371127277,0.0025606760900243,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-12,1.66,1.92,2.39,0.0120562625586069,-0.0010552474964288,-0.0023359837953023,0.0015646460846321,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-13,1.63,1.88,2.36,-0.0066181336863004,0.0056337975197617,0.006611098235205,0.0007115345908383,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-14,1.58,1.82,2.31,0.0013324450366423,-0.0061274243814055,0.0069098296460587,0.0008370427393644,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-15,1.61,1.84,2.31,-0.0119760479041916,0.0167342038978182,-0.0030574805345215,0.0076954880069026,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-18,1.6,1.81,2.3,-0.0094276094276094,-0.0116077957289137,0.0024534692742719,0.0005031528617669,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-19,1.6,1.79,2.26,0.0061182868796736,-0.032252413272472,0.0016316706602941,-0.000592594446206,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-20,1.56,1.73,2.2,-0.0087837837837837,0.034414083633145,0.0,-0.0037561842457471,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-21,1.6,1.77,2.24,0.0047716428084525,0.0257398214847275,-0.0069232830408855,-0.0015827522106851,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-22,1.61,1.77,2.22,0.0006784260515604,-0.0138272678042425,0.0,0.0021749356911917,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-25,1.61,1.76,2.21,0.0047457627118643,0.0041543683896108,-0.0044426219044921,0.0075072913530158,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-26,1.58,1.74,2.18,-0.0080971659919028,0.0068953893717047,0.0021969472029548,0.0021955703874654,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
2019-11-27,1.63,1.77,2.19,-0.0129251700680271,-0.0051360937826442,-0.0043841787916093,0.0041744243627546,1.55,257.879,2.8,63.3,772063.0,25300.0,14125274.0,1102537.0
